link,0_count,1_count,2_count,avg_speed,max_speed,min_speed,avg_eta,max_eta,min_eta,avg_cnt,max_cnt,min_cnt,0_prob,1_prob,2_prob
9132,29.0,42501.0,1649.0,30.783907619676256,65.1,0.0,32.562687119868016,73.2,0.0,17.99924609668024,47.0,0.0,0.000656420471264628,0.9620181534213088,0.037325426107426604
9136,74.0,36735.0,3206.0,31.28019002958859,60.1,0.0,32.49296396529327,75.2,0.0,27.71639246650288,69.0,0.0,0.0018493065100587279,0.9180307384730726,0.08011995501686868
9137,257.0,37597.0,3102.0,34.30276852038393,51.8,0.0,34.16096626623775,65.8,0.0,26.649984391642768,68.0,0.0,0.00627502685809161,0.9179851548002734,0.07573981834163493
9139,1302.0,22049.0,9938.0,22.08973315898077,49.7,0.0,23.695879797575344,58.9,0.0,4.365918775719674,17.0,0.0,0.03911201898525038,0.6623509267325542,0.29853705428219535
9145,38.0,26991.0,468.0,37.733118899000736,62.3,0.0,32.06335367826495,66.7,0.0,23.58525477733947,54.0,0.0,0.0013819689420664072,0.9815979925082736,0.017020038549659965
9147,27.0,37197.0,1926.0,38.459360241678645,54.9,0.0,34.516713293633444,68.4,0.0,17.515760413919622,55.0,0.0,0.000689655172413793,0.9501149425287356,0.049195402298850575
9148,5.0,37132.0,808.0,39.757898622635494,57.5,0.0,36.493599216158145,80.3,0.0,14.560907539695153,49.0,0.0,0.00013176966662274345,0.9785742522071419,0.02129397812623534
9157,459.0,33160.0,333.0,33.866627583892395,56.0,0.0,31.473593774780365,59.1,0.0,4.447210619901364,25.0,0.0,0.013519085768143261,0.9766729500471254,0.009807964184731385
9160,20.0,27827.0,6841.0,22.59234308626928,69.4,0.0,25.236221754310115,80.4,0.0,21.424752949574337,50.0,0.0,0.0005765682656826568,0.8022082564575646,0.19721517527675278
9181,1.0,37026.0,977.0,39.51471155027846,57.8,0.0,38.87557605921528,66.7,0.0,60.1031556887428,109.0,0.0,2.631301968213872e-05,0.9742658667508683,0.02570782022944953
9182,11.0,37084.0,692.0,40.08883804249466,56.5,0.0,39.16198464029928,65.2,0.0,57.44110245530804,110.0,0.0,0.00029110540662132477,0.9813957181041099,0.018313176489268796
9273,34.0,39719.0,3026.0,30.89468500407596,48.0,0.0,30.880980398616117,58.6,0.0,17.991928896770798,56.0,0.0,0.0007947824867341452,0.9284695761939269,0.07073564131933893
9343,4075.0,18306.0,13909.0,22.56406566726109,54.0,0.0,19.235530865248958,54.8,0.0,5.205731713731546,19.0,0.0,0.11228988702121796,0.5044364838798567,0.3832736290989253
9359,2810.0,22197.0,11968.0,24.54080547340716,53.6,0.0,22.113762528564745,54.2,0.0,4.434199166159367,21.0,0.0,0.0759972954699121,0.6003245436105477,0.3236781609195402
9431,33.0,2996.0,32.0,30.4336500884162,58.3,3.2,24.938493196699355,59.9,3.8,1.8158696386549207,8.0,1.0,0.010780790591310029,0.9787651094413591,0.010454099967330937
9432,281.0,7772.0,167.0,32.709682868673355,72.6,0.0,20.75569101123722,69.4,0.0,2.1962899723504745,12.0,0.0,0.03418491484184915,0.9454987834549878,0.020316301703163016
9516,1870.0,24988.0,3603.0,34.726258392348925,73.5,0.0,30.306804355856634,82.0,0.0,4.3589900636424215,20.0,0.0,0.061389974065198125,0.820327632054102,0.11828239388069992
9521,1718.0,16888.0,1845.0,26.3015446611605,57.6,0.0,21.708421128454226,55.3,0.0,2.517146896061457,13.0,0.0,0.08400567209427412,0.8257786905285806,0.09021563737714537
9522,2554.0,14004.0,655.0,26.407216267516354,57.6,0.0,22.055838714276888,59.8,0.0,1.9296302852092828,9.0,0.0,0.14837622727008656,0.8135711380933016,0.03805263463661186
9523,2049.0,17421.0,1510.0,26.79940838608202,58.8,0.0,27.346649392323698,58.8,0.0,2.3065729859695123,10.0,0.0,0.09766444232602478,0.8303622497616778,0.07197330791229743
9524,1785.0,12690.0,580.0,26.562249044122396,54.5,0.0,26.12795283160105,57.6,0.0,1.7621955175614124,9.0,0.0,0.11856526071072733,0.8429093324476918,0.03852540684158087
9668,777.0,27017.0,9705.0,26.923136674197035,56.4,0.0,24.735268964021337,58.7,0.0,5.157506075126706,16.0,0.0,0.02072055254806795,0.7204725459345582,0.2588069015173738
9765,3035.0,8953.0,1771.0,22.627479971371507,51.9,0.0,18.250480100792362,57.6,0.0,1.4790644926448508,10.0,0.0,0.22058289119848826,0.6507013591104005,0.12871574969111127
9769,1944.0,3228.0,1179.0,21.407909418166568,59.0,0.0,19.597116312153254,59.0,0.0,1.4531807187089214,11.0,0.0,0.3060935285781767,0.5082664147378365,0.18564005668398678
9773,1789.0,2648.0,1122.0,21.10560040411022,55.8,0.0,15.26227969513469,55.8,0.0,1.5081133243375353,11.0,0.0,0.3218204713077892,0.4763446663068897,0.2018348623853211
9775,6882.0,13787.0,3230.0,24.363410074178805,59.9,0.0,17.59247267802423,59.9,0.0,2.8065202876411055,13.0,0.0,0.2879618394075066,0.5768860621783338,0.1351520984141596
9778,6210.0,11913.0,3132.0,24.65773118857487,59.6,0.0,17.83798882475896,59.9,0.0,1.9722150504212288,11.0,0.0,0.292166549047283,0.5604798870853916,0.14735356386732534
9779,6939.0,12792.0,4527.0,24.10462005241459,58.8,0.0,22.560379096282812,59.9,0.0,2.262696132029169,14.0,0.0,0.2860499628988375,0.5273311897106109,0.18661884739055157
9784,40.0,40944.0,2255.0,34.11394608268064,70.2,0.0,32.97802960584605,78.7,0.0,15.160982998049624,61.0,0.0,0.000925090774532251,0.9469229168112121,0.05215199241425565
9788,8348.0,13676.0,6052.0,24.227606419197883,58.8,0.0,21.112434311328766,59.3,0.0,2.1878464847386647,19.0,0.0,0.29733580282091465,0.48710642541672605,0.21555777176235932
9789,10028.0,12572.0,6383.0,22.946661489099945,57.6,0.0,14.503259452173552,58.8,0.0,2.864050098491134,18.0,0.0,0.345995928647828,0.43377152123658697,0.22023255011558499
9806,82.0,37567.0,2578.0,28.30835998627026,58.3,0.0,28.37578857542348,59.8,0.0,10.068830216865086,34.0,0.0,0.002038431898973326,0.9338752579113531,0.0640863101896736
98212,69.0,1050.0,6.0,31.431172743055555,55.6,0.0,29.89670399305556,57.6,0.0,0.9188107638888889,5.0,0.0,0.06133333333333333,0.9333333333333333,0.005333333333333333
98641,1062.0,24114.0,146.0,30.17232403845953,57.0,0.0,30.468559392335642,59.9,0.0,2.1591800876682776,10.0,0.0,0.04193981518047547,0.952294447515994,0.005765737303530527
98643,1600.0,26239.0,173.0,29.23950703182263,57.0,0.0,23.885684509302173,59.9,0.0,2.5207431197349957,11.0,0.0,0.0571183778380694,0.9367056975581893,0.006175924603741253
98645,292.0,22959.0,789.0,26.9568007143655,57.6,0.0,27.383085898912885,59.9,0.0,2.672420147419783,10.0,0.0,0.012146422628951747,0.9550332778702163,0.03282029950083195
98646,490.0,28256.0,822.0,26.97319892673915,51.7,0.0,23.345677218667642,59.9,0.0,2.8416266562454484,12.0,0.0,0.016571969696969696,0.9556277056277056,0.027800324675324676
98647,1044.0,15704.0,44.0,29.131017428887098,59.4,0.0,18.986211639382407,59.4,0.0,1.8950228814377756,9.0,0.0,0.062172463077656025,0.9352072415435921,0.0026202953787517864
98648,908.0,23908.0,449.0,28.016011672155514,58.8,0.0,25.093603914297624,56.9,0.0,2.4111505489688083,10.0,0.0,0.035939046111221055,0.9462893330694637,0.01777162081931526
98650,1514.0,24053.0,318.0,28.237405300802422,50.0,0.0,24.828430017662825,58.4,0.0,2.567637884388833,12.0,0.0,0.05848947266756809,0.929225420127487,0.012285107204944948
98651,1858.0,19013.0,1590.0,27.08801916151313,58.5,0.0,23.44854894284161,58.4,0.0,2.210118375840218,12.0,0.0,0.08272116112372557,0.8464894706379947,0.07078936823827968
98652,2458.0,21335.0,1576.0,26.40142004509792,55.4,0.0,23.00269447455377,56.3,0.0,2.417083733465629,12.0,0.0,0.096889905002168,0.8409870314162955,0.06212306358153652
98653,376.0,9018.0,639.0,25.5852438974957,58.8,0.0,23.753689397328646,58.8,0.0,1.9020750842132856,7.0,0.0,0.037476328117213194,0.898833848300608,0.06368982358217881
98654,1681.0,22676.0,1399.0,24.99712273391298,57.6,0.0,24.3129793923099,58.7,0.0,2.544744096791093,15.0,0.0,0.06526634570585495,0.8804162136977791,0.054317440596365896
98696,1997.0,12265.0,354.0,32.06894187616305,65.0,0.0,33.89712288888006,73.8,0.0,1.6759576741337145,11.0,0.0,0.1366310892172961,0.8391488779419813,0.024220032840722498
98697,1757.0,10891.0,86.0,32.65456731921679,74.7,0.0,33.09560525569031,80.9,0.0,1.5444553950518842,11.0,0.0,0.13797706926338935,0.8552693576252552,0.006753573111355426
98698,3359.0,16618.0,243.0,32.662427763541345,75.5,0.0,26.88068463943665,79.4,0.0,1.6997125837489186,11.0,0.0,0.16612265084075173,0.8218595450049456,0.012017804154302671
98758,409.0,25201.0,162.0,36.38262118574015,73.9,0.0,33.59629504639412,79.2,0.0,3.1318627948898268,21.0,0.0,0.015869936365047337,0.9778441719695794,0.006285891665373273
98762,450.0,31668.0,5762.0,27.331245751864557,62.7,0.0,29.070726922093012,62.7,0.0,8.151868273026793,38.0,0.0,0.01187961985216473,0.8360084477296726,0.15211193241816262
98780,430.0,26415.0,374.0,38.15097027240391,58.3,0.0,31.56459821450793,59.9,0.0,4.109284796767543,23.0,0.0,0.01579778830963665,0.9704618097652375,0.013740401925125831
98786,1247.0,19329.0,1073.0,32.377211364266614,82.7,0.0,27.451972254931775,83.9,0.0,2.372947879424804,12.0,0.0,0.05760081297057601,0.8928356967989284,0.04956349023049564
98788,2327.0,25113.0,886.0,32.28281485157079,82.7,0.0,25.04028828882697,78.0,0.0,2.477955091656452,11.0,0.0,0.08215067429216974,0.8865706418131751,0.03127868389465509
98789,959.0,14838.0,838.0,31.76297084537491,81.2,0.0,23.463818738481947,82.7,0.0,1.9306480361580314,11.0,0.0,0.05764953411481816,0.8919747520288548,0.05037571385632702
98794,1100.0,30697.0,1071.0,32.13888629575211,79.1,0.0,18.84833275346733,70.8,0.0,3.5588018772228143,16.0,0.0,0.03346720214190094,0.9339479128635755,0.03258488499452355
98795,799.0,29825.0,846.0,32.02233854259711,79.1,0.0,19.140209213360727,82.7,0.0,3.473227629885998,20.0,0.0,0.025389259612329202,0.9477279949157928,0.02688274547187798
9882,316.0,34405.0,3596.0,26.435436794488957,59.0,0.0,26.831545043583265,58.8,0.0,6.586651898961577,25.0,0.0,0.008246992196675105,0.897904324451288,0.09384868335203696
9883,315.0,36600.0,2178.0,26.551234631251635,57.6,0.0,28.34429984312585,59.3,0.0,6.95958364874713,34.0,0.0,0.008057708541171054,0.9362289924027319,0.055713299056097
98846,450.0,36118.0,1149.0,32.9063917159943,73.2,0.0,31.258121803805047,80.7,0.0,5.147129012092121,24.0,0.0,0.01193095951427738,0.9576053238592677,0.030463716626454914
98847,437.0,35317.0,521.0,32.973353074091406,68.0,0.0,35.668862015748005,81.5,0.0,5.005243416813867,23.0,0.0,0.012046864231564439,0.9735906271536872,0.01436250861474845
98848,383.0,34524.0,1284.0,32.42637656381506,59.5,0.0,31.691163990317342,59.7,0.0,5.1475089825439575,18.0,0.0,0.010582741565582603,0.9539388245696444,0.03547843386477301
9885,467.0,33744.0,5255.0,28.710954867681885,57.3,0.0,24.561872094160194,59.7,0.0,7.640400736682331,29.0,0.0,0.011832970151522829,0.8550144428115339,0.1331525870369432
98850,308.0,36075.0,1437.0,33.11804128561871,59.1,0.0,33.66396433950079,59.6,0.0,4.793734601425728,19.0,0.0,0.00814383923849815,0.95386039132734,0.037995769434161816
98851,299.0,35171.0,659.0,32.50570920848727,68.0,0.0,34.5722063113229,68.0,0.0,5.088026765335755,20.0,0.0,0.008275900246339505,0.9734839048963436,0.018240194857316837
98852,676.0,34396.0,1141.0,32.15216230657427,57.0,0.0,32.749863451472066,59.6,0.0,4.938935284605687,18.0,0.0,0.01866732941208958,0.9498246486068539,0.031508021981056525
98859,550.0,31586.0,4943.0,30.089046446021364,54.4,0.0,26.40345965879124,74.8,0.0,6.353565760141802,30.0,0.0,0.014833193991207961,0.8518568461932631,0.133309959815529
98860,761.0,31611.0,5265.0,30.755643231640985,62.5,0.0,19.687280130877788,73.7,0.0,5.517627369444582,25.0,0.0,0.020219464888274835,0.8398915960358159,0.13988893907590935
98861,905.0,12331.0,933.0,27.26205231092591,58.8,0.0,28.352055930560226,59.4,0.0,2.3865946009049503,14.0,0.0,0.06387183287458537,0.8702801891453172,0.0658479779800974
98862,1858.0,14170.0,640.0,26.663992255809074,59.4,0.0,18.337397274047987,59.4,0.0,1.86814180862337,9.0,0.0,0.11147108231341493,0.8501319894408448,0.03839692824574034
98871,1604.0,9581.0,118.0,25.477932500076598,57.4,0.0,23.645215243133016,57.4,0.0,1.2376871898655102,10.0,0.0,0.14190922763868,0.847651066088649,0.010439706272670973
98939,21.0,31949.0,652.0,42.130597249606986,75.1,0.0,48.75615326304779,83.8,0.0,14.779661805560018,47.0,0.0,0.0006437373551590951,0.9793697504751395,0.019986512169701428
98940,10.0,32210.0,1152.0,43.435460801944394,74.9,0.0,41.48451234887608,78.6,0.0,29.479922320273882,73.0,0.0,0.00029965240321227376,0.9651803907467338,0.034519956850053934
98945,72.0,29525.0,1637.0,33.84757312546947,76.2,0.0,27.15231746382823,76.5,0.0,21.669267715031175,106.0,0.0,0.002305180252289172,0.945283985400525,0.052410834347185756
98946,131.0,29336.0,1742.0,35.32684910059761,76.8,0.0,18.771411636593903,74.2,0.0,16.3796305958898,84.0,0.0,0.004197507129353712,0.9399852606619885,0.05581723220865776
98954,29.0,32081.0,413.0,36.752004423298345,78.8,0.0,46.04132434625117,78.8,0.0,11.64604419704534,32.0,0.0,0.0008916766595947483,0.9864096178089352,0.012698705531470036
98955,38.0,29231.0,309.0,47.067156068265106,75.8,0.0,52.54621063473783,83.3,0.0,16.009829460644006,52.0,0.0,0.0012847386571100143,0.9882683075258638,0.010446953817026167
98972,9.0,23077.0,226.0,47.50699111756442,82.0,0.0,56.56067294215152,83.0,0.0,27.24135193085252,74.0,0.0,0.0003860672614962251,0.9899193548387096,0.009694577899794098
98973,15.0,28870.0,239.0,48.135777200391004,73.9,0.0,59.017063001626,81.8,0.0,27.705555748989706,77.0,0.0,0.0005150391429748661,0.9912786705122922,0.008206290344732867
98974,19.0,31662.0,805.0,34.85282585348122,68.9,0.0,18.73128854675175,74.2,0.0,7.751538338277394,32.0,0.0,0.0005848673274641384,0.9746352274826079,0.02477990518992797
98984,10.0,40456.0,927.0,36.55625736681762,65.4,0.0,32.60954365502232,69.6,0.0,27.10146024156139,61.0,0.0,0.00024158674171961443,0.9773633223008721,0.022395090957408256
98997,8.0,38949.0,1361.0,47.758356725236936,72.2,0.0,41.47357079817284,77.9,0.0,45.9474048001127,110.0,0.0,0.00019842254080063495,0.9660449427054913,0.03375663475370802
98998,1.0,38621.0,1756.0,50.24945101117041,73.2,3.2,44.052480985032574,73.9,2.9,46.35599105080962,108.0,1.0,2.4765961662291348e-05,0.9564862053593541,0.043489028678983604
99002,22.0,36536.0,2211.0,46.517144701098644,72.2,0.0,40.36783683824341,82.2,0.0,45.05953747668561,111.0,0.0,0.0005674636952204081,0.9424024349351285,0.05703010136965101
99012,4.0,33711.0,8628.0,33.88690450934557,57.1,0.0,32.98185236593075,61.9,0.0,58.38411686730012,124.0,0.0,9.446661785891411e-05,0.7961410386604634,0.20376449472167774
99013,34.0,34439.0,7574.0,35.94241719446903,57.1,0.0,38.01062779602594,64.8,0.0,52.75154304242507,123.0,0.0,0.0008086189264394606,0.8190596237543701,0.18013175731919043
99020,21.0,9361.0,316.0,39.7650547834904,89.3,2.8,17.10331956576549,96.0,1.0,3.4662871470845564,39.0,1.0,0.0021653949267890285,0.9652505671272428,0.03258403794596824
99021,44.0,30535.0,554.0,36.33306446883208,76.4,0.0,43.350813341969946,82.8,0.0,12.296263356535842,43.0,0.0,0.0014132913628625574,0.9807920855683679,0.017794623068769472
99022,146.0,32903.0,804.0,35.9910120425795,74.5,0.0,43.3988299279912,77.1,0.0,12.993950104530832,41.0,0.0,0.00431276400909816,0.9719374944613476,0.02374974152955425
99091,464.0,21951.0,6999.0,28.60662468373235,82.8,0.0,21.197860215752918,66.5,0.0,10.696672037525898,38.0,0.0,0.015774801115115252,0.7462772829264975,0.23794791595838716
99140,1755.0,32084.0,1074.0,32.27762094573308,69.5,0.0,28.355969983224043,80.9,0.0,5.181000665420443,24.0,0.0,0.05026780855268811,0.9189700111706242,0.030762180276687767
99202,167.0,14829.0,1351.0,41.757960243551224,76.2,0.0,25.93164779429653,76.5,0.0,2.2102313798231155,10.0,0.0,0.010215941763014621,0.9071389245733162,0.08264513366366917
99203,466.0,31596.0,2638.0,40.79053506162849,75.6,0.0,29.466307847617884,80.6,0.0,4.112629839716563,20.0,0.0,0.013429394812680115,0.9105475504322766,0.07602305475504323
99218,209.0,37417.0,4803.0,32.38584860088676,79.1,0.0,27.32852220741381,81.1,0.0,12.019318465594482,35.0,0.0,0.004925876169600981,0.8818732470715784,0.11320087675882062
99245,633.0,32987.0,2893.0,26.686021514677613,53.2,0.0,26.545533923026774,59.6,0.0,4.700790590975297,17.0,0.0,0.017336291183961877,0.9034316544792266,0.07923205433681155
99247,353.0,29193.0,3248.0,25.126321098315458,59.5,0.0,23.472651552961835,59.5,0.0,4.673476796929991,16.0,0.0,0.010764164176373726,0.8901933280478136,0.09904250777581265
99249,630.0,30553.0,3036.0,25.33877492881816,55.7,0.0,24.834257055070047,59.4,0.0,4.438522756074419,19.0,0.0,0.0184108243958035,0.8928665361348959,0.08872263946930069
99258,741.0,25176.0,10201.0,27.56721128271667,65.2,0.0,24.562302834155645,78.0,0.0,7.334760839865979,27.0,0.0,0.020516086162024477,0.6970485630433578,0.2824353507946176
99320,658.0,32651.0,1846.0,32.57034810223249,64.4,0.0,33.42577947456627,82.7,0.0,9.279203246180794,30.0,0.0,0.018717109941686814,0.9287725785805717,0.052510311477741434
9940,1754.0,7322.0,167.0,27.058128075472574,48.4,0.0,29.004437466080418,58.7,0.0,1.1817829379833567,9.0,0.0,0.18976522773991128,0.7921670453316023,0.018067726928486422
99438,74.0,32974.0,7162.0,35.201938638709365,65.0,0.0,21.110330694417037,75.7,0.0,26.47936357163762,101.0,0.0,0.0018403382243223079,0.8200447649838348,0.17811489679184284
99505,120.0,34135.0,5791.0,34.35658176952903,60.7,0.0,23.53161896744126,81.6,0.0,15.466053282472311,48.0,0.0,0.002996553962942616,0.8523947460420517,0.14460869999500575
99511,6.0,36827.0,611.0,43.99791958184099,71.6,0.0,36.80525470004403,78.2,0.0,25.629201115778926,81.0,0.0,0.00016023929067407328,0.9835220596090162,0.016317701100309796
99543,3007.0,12948.0,394.0,31.06656004604458,93.4,0.0,24.155859371926404,105.3,0.0,1.753238074620397,9.0,0.0,0.18392562236222398,0.7919750443452199,0.02409933329255612
99631,413.0,24772.0,18369.0,26.74553275358368,82.8,0.0,17.41908119803795,75.6,0.0,12.310845413323971,36.0,0.0,0.009482481517197043,0.5687652110024337,0.4217523074803692
99632,278.0,23938.0,19328.0,25.91678706477932,82.8,0.0,21.136501880007714,46.1,0.0,12.456250374409109,38.0,0.0,0.006384346867536285,0.5497427889031784,0.44387286422928535
99634,3594.0,18417.0,5895.0,20.19152963975726,82.0,0.0,12.382076559052026,70.6,0.0,11.068481982727924,31.0,0.0,0.12878950763276714,0.6599655987959578,0.211244893571275
99635,3326.0,19051.0,5544.0,19.721719752836336,82.7,0.0,12.335959444916023,82.7,0.0,9.7448626761785,31.0,0.0,0.1191218079581677,0.6823179685541348,0.19856022348769745
99648,24.0,39728.0,1441.0,34.863245278524374,58.4,0.0,35.71268588480705,68.5,0.0,11.71010072728855,35.0,0.0,0.0005826232612337048,0.9644357050955259,0.034981671643240356
99649,43.0,39646.0,1486.0,35.339106107908094,64.3,0.0,38.870894258618996,72.7,0.0,11.719081693147505,36.0,0.0,0.0010443230115361262,0.9628658166363084,0.03608986035215543
99664,35.0,39572.0,3361.0,51.38628101867363,72.9,0.0,48.576363223554324,82.5,0.0,37.0208616063719,100.0,0.0,0.0008145596723142804,0.9209644386520202,0.0782210016756656
99665,21.0,39979.0,2814.0,50.54552449091801,72.9,0.0,47.15654216122813,81.6,0.0,41.02472999413259,95.0,0.0,0.000490493763722147,0.9337833418975101,0.0657261643387677
99666,237.0,29854.0,8492.0,33.67361581709435,72.7,0.0,25.91508740117604,72.7,0.0,25.433680619446527,61.0,0.0,0.006142601663945261,0.7737604644532566,0.22009693388279813
99668,15.0,28668.0,8988.0,33.37294417746949,70.7,0.0,25.47565662005134,71.0,0.0,27.40153254236902,69.0,0.0,0.0003981842796846381,0.7610097953332803,0.23859202038703511
99671,104.0,15014.0,26891.0,22.56787686179476,62.7,0.0,24.306626737049083,76.2,0.0,22.222871970519307,55.0,0.0,0.0024756599776238424,0.3573996048465805,0.6401247351757957
99672,106.0,13164.0,28725.0,21.445356701191834,62.7,3.3,19.59923845750974,70.4,6.9,23.137418467129926,63.0,1.0,0.002524110013096797,0.3134658887962853,0.6840100011906179
99681,41.0,13597.0,228.0,40.93039506143994,65.1,0.0,23.122736682298886,82.7,0.0,2.344106567051385,11.0,0.0,0.002956872926583009,0.9806000288475407,0.016443098225876245
99682,710.0,12668.0,237.0,35.27221233410597,77.8,0.0,33.604805443749115,82.7,0.0,1.9024578939392849,9.0,0.0,0.052148365773044436,0.9304443628351083,0.017407271391847227
99683,1576.0,18695.0,392.0,35.92186825342749,67.1,0.0,25.93997060498117,79.9,0.0,2.4593457760525794,13.0,0.0,0.07627159657358563,0.9047572956492281,0.018971107777186275
99684,1495.0,22410.0,284.0,35.23478745219739,77.8,0.0,32.04428979266805,80.7,0.0,2.6029391592646,13.0,0.0,0.06180495266443425,0.9264541733845963,0.01174087395096945
99685,38.0,7658.0,159.0,36.826311418258925,57.6,0.0,37.311215530424455,58.8,0.0,1.8154500396568034,12.0,0.0,0.004837683004455761,0.9749204328453215,0.020241884150222787
99687,19.0,1003.0,83.0,34.01154947916666,54.5,0.0,35.62963802083333,81.6,0.0,1.8850434027777778,6.0,0.0,0.017194570135746608,0.9076923076923077,0.0751131221719457
99688,206.0,9868.0,106.0,36.718060493608206,59.5,0.0,38.40703393192443,59.7,0.0,2.008227882911939,11.0,0.0,0.020235756385068762,0.9693516699410609,0.010412573673870334
99719,2211.0,6850.0,428.0,29.789402202997394,57.8,0.0,20.675597303210502,58.9,0.0,1.4283754059634224,6.0,0.0,0.23300663926651913,0.7218885024765518,0.04510485825692907
99874,38.0,34934.0,8069.0,32.356711102012106,63.6,0.0,24.382046128758958,57.6,0.0,23.75175853212086,60.0,0.0,0.0008828791152621919,0.8116447108570898,0.18747241002764806
99946,784.0,35057.0,1982.0,29.497489960283495,57.6,0.0,28.494706589660716,59.4,0.0,9.896782477919915,35.0,0.0,0.020728128387489095,0.9268698939798535,0.05240197763265738
100470,2300.0,12552.0,212.0,28.801972525904294,48.0,0.0,24.701240196898546,58.8,0.0,1.695839710554749,10.0,0.0,0.1526818906001062,0.8332448220924057,0.014073287307488051
100511,436.0,11335.0,66.0,41.16624950671281,57.1,0.0,37.6798430920203,59.9,0.0,1.9951315503679958,8.0,0.0,0.036833657176649486,0.9575906057278026,0.005575737095547859
106907,274.0,306.0,29.0,24.554020833333333,56.3,0.0,31.91515972222222,57.6,0.0,1.435,8.0,0.0,0.44991789819376027,0.5024630541871922,0.047619047619047616
106974,0.0,225.0,0.0,31.270000000000003,41.7,26.3,28.892,58.7,1.0,6.96,15.0,1.0,0.0,1.0,0.0
106975,1.0,6597.0,2.0,32.04207417702649,59.9,0.0,31.273979070172988,59.9,0.0,3.6022032347986936,28.0,0.0,0.00015151515151515152,0.9995454545454545,0.00030303030303030303
106983,11.0,24694.0,74.0,32.49876247595477,60.9,0.0,38.072542112550494,77.9,0.0,22.569712956478725,60.0,0.0,0.0004439242907300537,0.9965696759352678,0.0029863997740021794
106984,28.0,24862.0,44.0,32.40294704257898,57.5,0.0,39.80099376558003,71.1,0.0,22.151117129141824,59.0,0.0,0.0011229646266142617,0.9971123766744204,0.0017646586989652684
109921,711.0,2336.0,103.0,26.015205753919815,51.6,0.0,26.07773241611057,58.8,0.0,1.030381351047092,5.0,0.0,0.2257142857142857,0.7415873015873016,0.0326984126984127
110250,90.0,60.0,0.0,15.808000000000003,45.8,0.0,15.504000000000003,45.8,0.0,6.64,44.0,0.0,0.6,0.4,0.0
111302,4601.0,3327.0,528.0,20.68748280560606,56.6,0.0,15.822162191781922,58.5,0.0,1.1537066981409279,6.0,0.0,0.5441106906338694,0.3934484389782403,0.06244087038789026
111312,12599.0,2791.0,911.0,23.769126940388972,54.5,0.0,15.467638760068887,56.7,0.0,1.157793442251803,6.0,0.0,0.772897368259616,0.1712164897859027,0.05588614195448132
111342,562.0,18879.0,134.0,29.989350247875084,65.7,0.0,28.482530915362183,73.8,0.0,2.8875026720242976,14.0,0.0,0.028710089399744572,0.9644444444444444,0.006845466155810984
111450,312.0,13139.0,102.0,30.68554486053492,59.5,0.0,33.46998345420677,59.5,0.0,2.5756788906848107,9.0,0.0,0.023020733416955656,0.9694532575813473,0.007526009001697041
111821,94.0,33219.0,424.0,29.60801515878962,56.8,0.0,29.59591997760063,59.9,0.0,7.742071103602152,23.0,0.0,0.002786258410647064,0.9846459376945194,0.012567803894833566
136367,869.0,7386.0,39.0,28.03702554845053,59.9,0.0,32.23183178248481,58.9,0.0,2.437069241266402,10.0,0.0,0.10477453580901856,0.8905232698336146,0.004702194357366771
136566,1568.0,18311.0,196.0,38.6943618577503,83.6,0.0,36.63634186355745,83.6,0.0,2.5601056123628974,11.0,0.0,0.07810709838107098,0.9121295143212952,0.009763387297633873
138809,502.0,2572.0,249.0,25.624452989636527,44.4,0.0,28.44542543083297,59.3,0.0,1.9213420962757537,8.0,0.0,0.1510683117664761,0.773999398134216,0.07493229009930785
139327,1091.0,5720.0,88.0,33.20739118979053,79.2,0.0,26.749009905133928,79.6,0.0,1.387634928075094,7.0,0.0,0.1581388607044499,0.8291056674880417,0.012755471807508335
139353,1032.0,5365.0,53.0,33.784643453036985,74.3,0.0,30.756788021869507,83.9,0.0,1.4682396851248212,7.0,0.0,0.16,0.8317829457364341,0.008217054263565891
139354,1286.0,6276.0,83.0,34.159113075149435,73.6,0.0,32.246328503952896,82.4,0.0,1.5991028999601093,7.0,0.0,0.168214519293656,0.8209287115761936,0.010856769130150426
140087,503.0,3678.0,55.0,27.372046734719802,53.2,0.0,23.15095621608098,59.9,0.0,1.1738194646835327,5.0,0.0,0.11874409820585458,0.8682719546742209,0.012983947119924457
140222,789.0,2160.0,48.0,31.875395524766713,52.3,0.0,27.53970396931966,57.6,0.0,1.8381440904405384,7.0,0.0,0.26326326326326327,0.7207207207207207,0.016016016016016016
140223,1758.0,4886.0,95.0,30.10917817442455,53.9,0.0,24.815767730942984,58.1,0.0,1.444096410448589,8.0,0.0,0.2608695652173913,0.7250333877429885,0.014097047039620121
140225,1973.0,3478.0,90.0,21.59367163655493,61.6,0.0,18.63898569941521,80.3,0.0,1.0747558522224425,5.0,0.0,0.3560729110268904,0.6276845334777116,0.016242555495397944
140515,3011.0,4515.0,89.0,18.863645004634627,57.2,0.0,15.423857494515087,73.1,0.0,0.9419194023155032,5.0,0.0,0.3954038082731451,0.592908732764281,0.011687458962573867
140518,2006.0,4137.0,82.0,19.11756976238773,79.0,0.0,14.001060505217598,80.3,0.0,0.962131726851539,5.0,0.0,0.32224899598393575,0.6645783132530121,0.013172690763052209
140774,616.0,33360.0,201.0,34.88111191238411,63.5,0.0,37.21645006071908,82.8,0.0,5.526147302558886,23.0,0.0,0.018023817186997103,0.9760950346724405,0.0058811481405623665
